Trait,Marker,Chr,Pos,marker_F,p,marker_Rsq,add_F,add_p,dom_F,dom_p,marker_df,marker_MS,error_df,error_MS,model_df,model_MS,minorObs
logit_germ,Zm00001d039512,3,6248757,0.50202,0.47871,3.01E-04,0.50202,0.47871,NaN,NaN,1,0.77167,1668,1.53713,1,0.77167,12
logit_germ,Zm00001d039514,3,6305984,2.26893,0.13218,0.00136,2.26893,0.13218,NaN,NaN,1,3.48396,1668,1.53551,1,3.48396,4
logit_germ,Zm00001d039537,3,7505878,0.15693,0.69205,9.41E-05,0.15693,0.69205,NaN,NaN,1,0.24127,1668,1.53745,1,0.24127,5
logit_germ,Zm00001d039541,3,7730109,0.35606,0.55078,2.13E-04,0.35606,0.55078,NaN,NaN,1,0.54736,1668,1.53727,1,0.54736,8
logit_germ,Zm00001d039546,3,7812074,3.73765,0.05337,0.00224,3.73765,0.05337,NaN,NaN,1,5.73416,1668,1.53416,1,5.73416,8
logit_germ,Zm00001d039547,3,7814143,0.06853,0.79353,4.11E-05,0.06853,0.79353,NaN,NaN,1,0.10536,1668,1.53753,1,0.10536,4
logit_germ,Zm00001d039560,3,7987635,0.77175,0.3798,4.62E-04,0.77175,0.3798,NaN,NaN,1,1.1861,1668,1.53689,1,1.1861,4
logit_germ,Zm00001d039575,3,8205353,1.86033,0.17277,0.00111,1.86033,0.17277,NaN,NaN,1,2.85725,1668,1.53588,1,2.85725,4
logit_germ,Zm00001d039578,3,8257209,0.13904,0.70929,8.34E-05,0.13904,0.70929,NaN,NaN,1,0.21377,1668,1.53747,1,0.21377,4
logit_germ,Zm00001d039579,3,8263557,6.78595,0.00927,0.00405,6.78595,0.00927,NaN,NaN,1,10.39178,1668,1.53137,1,10.39178,4
logit_germ,Zm00001d039580,3,8286517,5.06959,0.02448,0.00303,5.06959,0.02448,NaN,NaN,1,7.77137,1668,1.53294,1,7.77137,18
logit_germ,Zm00001d039612,3,9077868,0.19398,0.65968,1.16E-04,0.19398,0.65968,NaN,NaN,1,0.29823,1668,1.53742,1,0.29823,8
logit_germ,Zm00001d039613,3,9086809,1.19375,0.27473,7.15E-04,1.19375,0.27473,NaN,NaN,1,1.8342,1668,1.5365,1,1.8342,6
logit_germ,Zm00001d039616,3,9143708,2.1549,0.1423,0.00129,2.1549,0.1423,NaN,NaN,1,3.30909,1668,1.53561,1,3.30909,11
logit_germ,Zm00001d039617,3,9155326,0.08516,0.77046,5.11E-05,0.08516,0.77046,NaN,NaN,1,0.13093,1668,1.53752,1,0.13093,6
logit_germ,Zm00001d039625,3,9377789,4.4381,0.03529,0.00265,4.4381,0.03529,NaN,NaN,1,6.8059,1668,1.53352,1,6.8059,4
logit_germ,Zm00001d039647,3,10281412,0.13197,0.71644,7.91E-05,0.13197,0.71644,NaN,NaN,1,0.2029,1668,1.53748,1,0.2029,6
logit_germ,Zm00001d039653,3,10752420,0.00275,0.95816,1.65E-06,0.00275,0.95816,NaN,NaN,1,0.00423,1668,1.53759,1,0.00423,7
logit_germ,Zm00001d039658,3,10934304,0.15576,0.69314,9.34E-05,0.15576,0.69314,NaN,NaN,1,0.23947,1668,1.53745,1,0.23947,5
logit_germ,Zm00001d039660,3,10946049,1.1249,0.28902,6.74E-04,1.1249,0.28902,NaN,NaN,1,1.72847,1668,1.53656,1,1.72847,7
logit_germ,Zm00001d039663,3,11199021,1.04812,0.30609,6.28E-04,1.04812,0.30609,NaN,NaN,1,1.61058,1668,1.53663,1,1.61058,4
logit_germ,Zm00001d039664,3,11337177,1.89618,0.16869,0.00114,1.89618,0.16869,NaN,NaN,1,2.91226,1668,1.53585,1,2.91226,4
logit_germ,Zm00001d039670,3,11501348,3.83985,0.05021,0.0023,3.83985,0.05021,NaN,NaN,1,5.89058,1668,1.53407,1,5.89058,9
logit_germ,Zm00001d039675,3,11578833,0.11892,0.73025,7.13E-05,0.11892,0.73025,NaN,NaN,1,0.18284,1668,1.53749,1,0.18284,6
logit_germ,Zm00001d039677,3,11687654,4.15047,0.04178,0.00248,4.15047,0.04178,NaN,NaN,1,6.36592,1668,1.53378,1,6.36592,6
logit_germ,Zm00001d039678,3,11697460,0.00435,0.9474,2.61E-06,0.00435,0.9474,NaN,NaN,1,0.00669,1668,1.53759,1,0.00669,7
logit_germ,Zm00001d039693,3,12050056,0.0072,0.93237,4.32E-06,0.0072,0.93237,NaN,NaN,1,0.01108,1668,1.53759,1,0.01108,4
logit_germ,Zm00001d039711,3,12761328,0.29716,0.58574,1.78E-04,0.29716,0.58574,NaN,NaN,1,0.45684,1668,1.53732,1,0.45684,5
logit_germ,Zm00001d039712,3,12780147,1.34655,0.24605,8.07E-04,1.34655,0.24605,NaN,NaN,1,2.06879,1668,1.53636,1,2.06879,6
logit_germ,Zm00001d039719,3,12980489,1.01972,0.31273,6.11E-04,1.01972,0.31273,NaN,NaN,1,1.56696,1668,1.53666,1,1.56696,4
logit_germ,Zm00001d039727,3,13020466,0.15459,0.69424,9.27E-05,0.15459,0.69424,NaN,NaN,1,0.23767,1668,1.53745,1,0.23767,16
logit_germ,Zm00001d039729,3,13066420,3.01369,0.08275,0.0018,3.01369,0.08275,NaN,NaN,1,4.62548,1668,1.53482,1,4.62548,6
logit_germ,Zm00001d039747,3,13692670,0.01125,0.91553,6.75E-06,0.01125,0.91553,NaN,NaN,1,0.0173,1668,1.53759,1,0.0173,5
logit_germ,Zm00001d039754,3,13966794,0.32238,0.57026,1.93E-04,0.32238,0.57026,NaN,NaN,1,0.4956,1668,1.5373,1,0.4956,4
logit_germ,Zm00001d039758,3,14116840,0.04198,0.83769,2.52E-05,0.04198,0.83769,NaN,NaN,1,0.06454,1668,1.53756,1,0.06454,4
logit_germ,Zm00001d039851,3,16616224,0.3417,0.55893,2.05E-04,0.3417,0.55893,NaN,NaN,1,0.52529,1668,1.53728,1,0.52529,5
logit_germ,Zm00001d039856,3,16791207,0.70589,0.40093,4.23E-04,0.70589,0.40093,NaN,NaN,1,1.08491,1668,1.53695,1,1.08491,4
logit_germ,Zm00001d039860,3,16979635,2.50536,0.11365,0.0015,2.50536,0.11365,NaN,NaN,1,3.84646,1668,1.53529,1,3.84646,4
logit_germ,Zm00001d039867,3,17266961,0.06915,0.7926,4.15E-05,0.06915,0.7926,NaN,NaN,1,0.10633,1668,1.53753,1,0.10633,7
logit_germ,Zm00001d039871,3,17294177,1.67016,0.19642,0.001,1.67016,0.19642,NaN,NaN,1,2.56546,1668,1.53606,1,2.56546,4
logit_germ,Zm00001d039873,3,17363890,0.05566,0.81351,3.34E-05,0.05566,0.81351,NaN,NaN,1,0.08559,1668,1.53755,1,0.08559,4
logit_germ,Zm00001d039878,3,17379861,1.31357,0.25191,7.87E-04,1.31357,0.25191,NaN,NaN,1,2.01815,1668,1.53639,1,2.01815,11
logit_germ,Zm00001d039881,3,17541470,1.67016,0.19642,0.001,1.67016,0.19642,NaN,NaN,1,2.56546,1668,1.53606,1,2.56546,4
logit_germ,Zm00001d039882,3,17547173,1.04102,0.30773,6.24E-04,1.04102,0.30773,NaN,NaN,1,1.59966,1668,1.53664,1,1.59966,8
logit_germ,Zm00001d039884,3,17599109,1.39181,0.23827,8.34E-04,1.39181,0.23827,NaN,NaN,1,2.13826,1668,1.53632,1,2.13826,4
logit_germ,Zm00001d039893,3,18372441,0.1247,0.72403,7.48E-05,0.1247,0.72403,NaN,NaN,1,0.19173,1668,1.53748,1,0.19173,4
logit_germ,Zm00001d039900,3,18640924,1.57962,0.20899,9.46E-04,1.57962,0.20899,NaN,NaN,1,2.42652,1668,1.53614,1,2.42652,4
logit_germ,Zm00001d039901,3,18650515,0.05885,0.80836,3.53E-05,0.05885,0.80836,NaN,NaN,1,0.09048,1668,1.53754,1,0.09048,5
logit_germ,Zm00001d039904,3,18862378,0.00104,0.97428,6.23E-07,0.00104,0.97428,NaN,NaN,1,0.0016,1668,1.5376,1,0.0016,7
logit_germ,Zm00001d039916,3,19337009,0.15004,0.69855,8.99E-05,0.15004,0.69855,NaN,NaN,1,0.23068,1668,1.53746,1,0.23068,9
logit_germ,Zm00001d039918,3,19351240,0.454,0.50054,2.72E-04,0.454,0.50054,NaN,NaN,1,0.69787,1668,1.53718,1,0.69787,5
logit_germ,Zm00001d039931,3,19819565,1.45995,0.22711,8.75E-04,1.45995,0.22711,NaN,NaN,1,2.24285,1668,1.53625,1,2.24285,7
logit_germ,Zm00001d039965,3,20891829,1.42496,0.23276,8.54E-04,1.42496,0.23276,NaN,NaN,1,2.18914,1668,1.53628,1,2.18914,4
logit_germ,Zm00001d039967,3,21009520,0.2381,0.62565,1.43E-04,0.2381,0.62565,NaN,NaN,1,0.36605,1668,1.53738,1,0.36605,4
logit_germ,Zm00001d039971,3,21199019,4.4381,0.03529,0.00265,4.4381,0.03529,NaN,NaN,1,6.8059,1668,1.53352,1,6.8059,4
logit_germ,Zm00001d039975,3,21326813,0.88837,0.34606,5.32E-04,0.88837,0.34606,NaN,NaN,1,1.36522,1668,1.53678,1,1.36522,5
logit_germ,Zm00001d039989,3,21878498,0.44811,0.50333,2.69E-04,0.44811,0.50333,NaN,NaN,1,0.68883,1668,1.53718,1,0.68883,6
logit_germ,Zm00001d039994,3,22278405,0.15444,0.69437,9.26E-05,0.15444,0.69437,NaN,NaN,1,0.23745,1668,1.53745,1,0.23745,4
logit_germ,Zm00001d040002,3,22475741,0.00394,0.94995,2.36E-06,0.00394,0.94995,NaN,NaN,1,0.00606,1668,1.53759,1,0.00606,4
logit_germ,Zm00001d040008,3,22784487,2.30401,0.12923,0.00138,2.30401,0.12923,NaN,NaN,1,3.53775,1668,1.53548,1,3.53775,5
logit_germ,Zm00001d040010,3,22854617,0.01861,0.89151,1.12E-05,0.01861,0.89151,NaN,NaN,1,0.02862,1668,1.53758,1,0.02862,9
logit_germ,Zm00001d040040,3,24349562,0.51402,0.4735,3.08E-04,0.51402,0.4735,NaN,NaN,1,0.79012,1668,1.53712,1,0.79012,9
logit_germ,Zm00001d040047,3,24752308,0.45614,0.49953,2.73E-04,0.45614,0.49953,NaN,NaN,1,0.70117,1668,1.53718,1,0.70117,4
logit_germ,Zm00001d040059,3,25413526,0.05783,0.81,3.47E-05,0.05783,0.81,NaN,NaN,1,0.08891,1668,1.53754,1,0.08891,6
logit_germ,Zm00001d040076,3,25958273,0.09722,0.75524,5.83E-05,0.09722,0.75524,NaN,NaN,1,0.14947,1668,1.53751,1,0.14947,9
logit_germ,Zm00001d040082,3,26343189,4.57729,0.03254,0.00274,4.57729,0.03254,NaN,NaN,1,7.01877,1668,1.53339,1,7.01877,8
logit_germ,Zm00001d040084,3,26931659,1.52875,0.21647,9.16E-04,1.52875,0.21647,NaN,NaN,1,2.34845,1668,1.53619,1,2.34845,4
logit_germ,Zm00001d040090,3,27139988,1.44142,0.23008,8.63E-04,1.44142,0.23008,NaN,NaN,1,2.21442,1668,1.53627,1,2.21442,6
logit_germ,Zm00001d040123,3,28454424,0.02786,0.86746,1.67E-05,0.02786,0.86746,NaN,NaN,1,0.04283,1668,1.53757,1,0.04283,6
logit_germ,Zm00001d040127,3,28627234,0.10645,0.74426,6.38E-05,0.10645,0.74426,NaN,NaN,1,0.16367,1668,1.5375,1,0.16367,11
logit_germ,Zm00001d040148,3,29233171,5.55466,0.01855,0.00332,5.55466,0.01855,NaN,NaN,1,8.51248,1668,1.53249,1,8.51248,5
logit_germ,Zm00001d040160,3,29672722,3.01369,0.08275,0.0018,3.01369,0.08275,NaN,NaN,1,4.62548,1668,1.53482,1,4.62548,6
logit_germ,Zm00001d040163,3,29846757,1.53875,0.21498,9.22E-04,1.53875,0.21498,NaN,NaN,1,2.3638,1668,1.53618,1,2.3638,6
logit_germ,Zm00001d040164,3,29858253,2.07215,0.1502,0.00124,2.07215,0.1502,NaN,NaN,1,3.18217,1668,1.53569,1,3.18217,4
logit_germ,Zm00001d040166,3,30095295,0.00503,0.94347,3.02E-06,0.00503,0.94347,NaN,NaN,1,0.00773,1668,1.53759,1,0.00773,4
logit_germ,Zm00001d040178,3,30692002,0.02002,0.88751,1.20E-05,0.02002,0.88751,NaN,NaN,1,0.03078,1668,1.53758,1,0.03078,4
logit_germ,Zm00001d040183,3,30977044,0.28553,0.59317,1.71E-04,0.28553,0.59317,NaN,NaN,1,0.43896,1668,1.53733,1,0.43896,5
logit_germ,Zm00001d040185,3,31042948,0.00703,0.93318,4.22E-06,0.00703,0.93318,NaN,NaN,1,0.01081,1668,1.53759,1,0.01081,7
logit_germ,Zm00001d040192,3,31628043,0.47128,0.49249,2.82E-04,0.47128,0.49249,NaN,NaN,1,0.72444,1668,1.53716,1,0.72444,7
logit_germ,Zm00001d040197,3,31706649,0.18347,0.66846,1.10E-04,0.18347,0.66846,NaN,NaN,1,0.28207,1668,1.53743,1,0.28207,6
logit_germ,Zm00001d040203,3,31846731,0.30251,0.58238,1.81E-04,0.30251,0.58238,NaN,NaN,1,0.46506,1668,1.53732,1,0.46506,10
logit_germ,Zm00001d040204,3,32003286,0.07322,0.78674,4.39E-05,0.07322,0.78674,NaN,NaN,1,0.11257,1668,1.53753,1,0.11257,4
logit_germ,Zm00001d040205,3,32012346,1.01972,0.31273,6.11E-04,1.01972,0.31273,NaN,NaN,1,1.56696,1668,1.53666,1,1.56696,4
logit_germ,Zm00001d040218,3,32569955,0.1247,0.72403,7.48E-05,0.1247,0.72403,NaN,NaN,1,0.19173,1668,1.53748,1,0.19173,4
logit_germ,Zm00001d040220,3,32673768,2.77724,0.0958,0.00166,2.77724,0.0958,NaN,NaN,1,4.26318,1668,1.53504,1,4.26318,4
logit_germ,Zm00001d040234,3,33198278,2.46043,0.11694,0.00147,2.46043,0.11694,NaN,NaN,1,3.77758,1668,1.53533,1,3.77758,6
logit_germ,Zm00001d040254,3,34202476,0.60089,0.43835,3.60E-04,0.60089,0.43835,NaN,NaN,1,0.9236,1668,1.53704,1,0.9236,4
logit_germ,Zm00001d040259,3,34373828,2.60548,0.10668,0.00156,2.60548,0.10668,NaN,NaN,1,3.99994,1668,1.5352,1,3.99994,10
logit_germ,Zm00001d040263,3,34652888,0.14026,0.70807,8.41E-05,0.14026,0.70807,NaN,NaN,1,0.21564,1668,1.53747,1,0.21564,9
logit_germ,Zm00001d040270,3,35207370,0.16889,0.68115,1.01E-04,0.16889,0.68115,NaN,NaN,1,0.25966,1668,1.53744,1,0.25966,4
logit_germ,Zm00001d040278,3,35462260,1.19E-04,0.99128,7.16E-08,1.19E-04,0.99128,NaN,NaN,1,1.84E-04,1668,1.5376,1,1.84E-04,4
logit_germ,Zm00001d040290,3,35942438,2.58994,0.10773,0.00155,2.58994,0.10773,NaN,NaN,1,3.97611,1668,1.53521,1,3.97611,6
logit_germ,Zm00001d040291,3,36013523,2.65048,0.10371,0.00159,2.65048,0.10371,NaN,NaN,1,4.0689,1668,1.53516,1,4.0689,9
logit_germ,Zm00001d040301,3,36563030,0.09346,0.75986,5.60E-05,0.09346,0.75986,NaN,NaN,1,0.1437,1668,1.53751,1,0.1437,5
logit_germ,Zm00001d040320,3,37936464,0.0093,0.92318,5.58E-06,0.0093,0.92318,NaN,NaN,1,0.0143,1668,1.53759,1,0.0143,5
logit_germ,Zm00001d040322,3,38010409,2.84127,0.09206,0.0017,2.84127,0.09206,NaN,NaN,1,4.3613,1668,1.53498,1,4.3613,6
logit_germ,Zm00001d040341,3,38862383,5.55466,0.01855,0.00332,5.55466,0.01855,NaN,NaN,1,8.51248,1668,1.53249,1,8.51248,5
logit_germ,Zm00001d040342,3,39032152,1.29739,0.25485,7.77E-04,1.29739,0.25485,NaN,NaN,1,1.99331,1668,1.5364,1,1.99331,4
logit_germ,Zm00001d040343,3,39044795,3.50089,0.06151,0.00209,3.50089,0.06151,NaN,NaN,1,5.37168,1668,1.53438,1,5.37168,6
logit_germ,Zm00001d040344,3,39046136,2.18084,0.13993,0.00131,2.18084,0.13993,NaN,NaN,1,3.34888,1668,1.53559,1,3.34888,4
logit_germ,Zm00001d040356,3,39647929,1.35904,0.24387,8.14E-04,1.35904,0.24387,NaN,NaN,1,2.08795,1668,1.53635,1,2.08795,4
logit_germ,Zm00001d040366,3,40225510,0.25687,0.61234,1.54E-04,0.25687,0.61234,NaN,NaN,1,0.39491,1668,1.53736,1,0.39491,6
logit_germ,Zm00001d040381,3,40863033,0.06932,0.79236,4.16E-05,0.06932,0.79236,NaN,NaN,1,0.10659,1668,1.53753,1,0.10659,4
logit_germ,Zm00001d040383,3,40876866,0.17952,0.67184,1.08E-04,0.17952,0.67184,NaN,NaN,1,0.276,1668,1.53743,1,0.276,4
logit_germ,Zm00001d040399,3,41315352,1.89618,0.16869,0.00114,1.89618,0.16869,NaN,NaN,1,2.91226,1668,1.53585,1,2.91226,4
logit_germ,Zm00001d040408,3,41714306,0.0072,0.93237,4.32E-06,0.0072,0.93237,NaN,NaN,1,0.01108,1668,1.53759,1,0.01108,4
logit_germ,Zm00001d040416,3,42375671,0.43295,0.51064,2.59E-04,0.43295,0.51064,NaN,NaN,1,0.66553,1668,1.5372,1,0.66553,4
logit_germ,Zm00001d040435,3,43326265,0.09825,0.75398,5.89E-05,0.09825,0.75398,NaN,NaN,1,0.15106,1668,1.53751,1,0.15106,5
logit_germ,Zm00001d040442,3,43570608,0.0933,0.76006,5.59E-05,0.0933,0.76006,NaN,NaN,1,0.14345,1668,1.53751,1,0.14345,5
logit_germ,Zm00001d040456,3,44233858,0.28524,0.59336,1.71E-04,0.28524,0.59336,NaN,NaN,1,0.43852,1668,1.53733,1,0.43852,5
logit_germ,Zm00001d040459,3,44578021,0.28223,0.59531,1.69E-04,0.28223,0.59531,NaN,NaN,1,0.43389,1668,1.53734,1,0.43389,9
logit_germ,Zm00001d040477,3,45761671,0.17959,0.67178,1.08E-04,0.17959,0.67178,NaN,NaN,1,0.2761,1668,1.53743,1,0.2761,8
logit_germ,Zm00001d040515,3,47731612,0.27441,0.60046,1.64E-04,0.27441,0.60046,NaN,NaN,1,0.42186,1668,1.53734,1,0.42186,4
logit_germ,Zm00001d040555,3,49419686,0.15576,0.69314,9.34E-05,0.15576,0.69314,NaN,NaN,1,0.23947,1668,1.53745,1,0.23947,5
logit_germ,Zm00001d000524,3,49721955,0.0048,0.94478,2.88E-06,0.0048,0.94478,NaN,NaN,1,0.00738,1668,1.53759,1,0.00738,5
logit_germ,Zm00001d040562,3,49900842,1.08392,0.29797,6.49E-04,1.08392,0.29797,NaN,NaN,1,1.66555,1668,1.5366,1,1.66555,7
logit_germ,Zm00001d040611,3,53768245,0.17952,0.67184,1.08E-04,0.17952,0.67184,NaN,NaN,1,0.276,1668,1.53743,1,0.276,4
logit_germ,Zm00001d040612,3,53863413,0.39702,0.52872,2.38E-04,0.39702,0.52872,NaN,NaN,1,0.61032,1668,1.53723,1,0.61032,4
logit_germ,Zm00001d040614,3,54004379,4.4381,0.03529,0.00265,4.4381,0.03529,NaN,NaN,1,6.8059,1668,1.53352,1,6.8059,4
logit_germ,Zm00001d040621,3,54362836,0.85853,0.35428,5.14E-04,0.85853,0.35428,NaN,NaN,1,1.3194,1668,1.53681,1,1.3194,4
logit_germ,Zm00001d040625,3,54773281,2.48346,0.11524,0.00149,2.48346,0.11524,NaN,NaN,1,3.81288,1668,1.53531,1,3.81288,4
logit_germ,Zm00001d040670,3,57107172,0.25374,0.61452,1.52E-04,0.25374,0.61452,NaN,NaN,1,0.39009,1668,1.53736,1,0.39009,6
logit_germ,Zm00001d040678,3,57611668,5.46E-04,0.98137,3.27E-07,5.46E-04,0.98137,NaN,NaN,1,8.39E-04,1668,1.5376,1,8.39E-04,4
logit_germ,Zm00001d040691,3,58480610,0.25981,0.61032,1.56E-04,0.25981,0.61032,NaN,NaN,1,0.39942,1668,1.53736,1,0.39942,14
logit_germ,Zm00001d040692,3,58541632,0.87006,0.35107,5.21E-04,0.87006,0.35107,NaN,NaN,1,1.3371,1668,1.5368,1,1.3371,4
logit_germ,Zm00001d040693,3,58562117,0.63706,0.42489,3.82E-04,0.63706,0.42489,NaN,NaN,1,0.97917,1668,1.53701,1,0.97917,4
logit_germ,Zm00001d040696,3,58882240,0.42699,0.51356,2.56E-04,0.42699,0.51356,NaN,NaN,1,0.65638,1668,1.5372,1,0.65638,5
logit_germ,Zm00001d040721,3,59869475,4.4381,0.03529,0.00265,4.4381,0.03529,NaN,NaN,1,6.8059,1668,1.53352,1,6.8059,4
logit_germ,Zm00001d040735,3,60818527,2.84127,0.09206,0.0017,2.84127,0.09206,NaN,NaN,1,4.3613,1668,1.53498,1,4.3613,6
logit_germ,Zm00001d040748,3,62665730,3.48158,0.06223,0.00208,3.48158,0.06223,NaN,NaN,1,5.34211,1668,1.53439,1,5.34211,4
logit_germ,Zm00001d040760,3,64046569,0.05006,0.82299,3.00E-05,0.05006,0.82299,NaN,NaN,1,0.07697,1668,1.53755,1,0.07697,7
logit_germ,Zm00001d040768,3,64615398,1.19728,0.27402,7.17E-04,1.19728,0.27402,NaN,NaN,1,1.83961,1668,1.53649,1,1.83961,4
logit_germ,Zm00001d040795,3,66308532,1.2226,0.26901,7.32E-04,1.2226,0.26901,NaN,NaN,1,1.87849,1668,1.53647,1,1.87849,4
logit_germ,Zm00001d040796,3,66379602,0.42944,0.51236,2.57E-04,0.42944,0.51236,NaN,NaN,1,0.66013,1668,1.5372,1,0.66013,8
logit_germ,Zm00001d040798,3,66485584,0.36578,0.54539,2.19E-04,0.36578,0.54539,NaN,NaN,1,0.5623,1668,1.53726,1,0.5623,4
logit_germ,Zm00001d040829,3,68286476,0.9467,0.3307,5.67E-04,0.9467,0.3307,NaN,NaN,1,1.45482,1668,1.53672,1,1.45482,21
logit_germ,Zm00001d040850,3,71574399,0.01036,0.91894,6.21E-06,0.01036,0.91894,NaN,NaN,1,0.01593,1668,1.53759,1,0.01593,14
logit_germ,Zm00001d040888,3,75750359,0.87006,0.35107,5.21E-04,0.87006,0.35107,NaN,NaN,1,1.3371,1668,1.5368,1,1.3371,4
logit_germ,Zm00001d040936,3,80812169,0.06932,0.79236,4.16E-05,0.06932,0.79236,NaN,NaN,1,0.10659,1668,1.53753,1,0.10659,4
logit_germ,Zm00001d040960,3,83498337,1.24837,0.26403,7.48E-04,1.24837,0.26403,NaN,NaN,1,1.91805,1668,1.53645,1,1.91805,6
logit_germ,Zm00001d041052,3,93319233,0.07068,0.79038,4.24E-05,0.07068,0.79038,NaN,NaN,1,0.10867,1668,1.53753,1,0.10867,6
logit_germ,Zm00001d041056,3,93521881,0.7336,0.39184,4.40E-04,0.7336,0.39184,NaN,NaN,1,1.12749,1668,1.53692,1,1.12749,11
logit_germ,Zm00001d041072,3,95099681,3.30E-04,0.98552,1.98E-07,3.30E-04,0.98552,NaN,NaN,1,5.07E-04,1668,1.5376,1,5.07E-04,4
logit_germ,Zm00001d041083,3,96165098,0.05135,0.82076,3.08E-05,0.05135,0.82076,NaN,NaN,1,0.07895,1668,1.53755,1,0.07895,5
logit_germ,Zm00001d041183,3,103257340,1.39289,0.23809,8.34E-04,1.39289,0.23809,NaN,NaN,1,2.13992,1668,1.53631,1,2.13992,5
logit_germ,Zm00001d041186,3,103861638,0.6892,0.40656,4.13E-04,0.6892,0.40656,NaN,NaN,1,1.05927,1668,1.53696,1,1.05927,14
logit_germ,Zm00001d041192,3,104342912,0.16908,0.68099,1.01E-04,0.16908,0.68099,NaN,NaN,1,0.25995,1668,1.53744,1,0.25995,6
logit_germ,Zm00001d041214,3,105727420,0.04964,0.82372,2.98E-05,0.04964,0.82372,NaN,NaN,1,0.07632,1668,1.53755,1,0.07632,6
logit_germ,Zm00001d041215,3,105826883,0.06631,0.79683,3.98E-05,0.06631,0.79683,NaN,NaN,1,0.10195,1668,1.53754,1,0.10195,12
logit_germ,Zm00001d041229,3,106710095,0.45726,0.499,2.74E-04,0.45726,0.499,NaN,NaN,1,0.70288,1668,1.53718,1,0.70288,11
logit_germ,Zm00001d041243,3,107817576,0.74869,0.38702,4.49E-04,0.74869,0.38702,NaN,NaN,1,1.15067,1668,1.53691,1,1.15067,5
logit_germ,Zm00001d041287,3,110466292,0.20479,0.65094,1.23E-04,0.20479,0.65094,NaN,NaN,1,0.31485,1668,1.53741,1,0.31485,6
logit_germ,Zm00001d041290,3,110647370,0.15006,0.69853,9.00E-05,0.15006,0.69853,NaN,NaN,1,0.23071,1668,1.53746,1,0.23071,12
logit_germ,Zm00001d041323,3,112351976,0.31943,0.57202,1.91E-04,0.31943,0.57202,NaN,NaN,1,0.49107,1668,1.5373,1,0.49107,10
logit_germ,Zm00001d041326,3,112369906,0.04145,0.8387,2.48E-05,0.04145,0.8387,NaN,NaN,1,0.06373,1668,1.53756,1,0.06373,6
logit_germ,Zm00001d041345,3,113727563,0.00416,0.94858,2.49E-06,0.00416,0.94858,NaN,NaN,1,0.0064,1668,1.53759,1,0.0064,4
logit_germ,Zm00001d041346,3,113865692,2.38803,0.12246,0.00143,2.38803,0.12246,NaN,NaN,1,3.66659,1668,1.5354,1,3.66659,4
logit_germ,Zm00001d041353,3,114013622,1.01972,0.31273,6.11E-04,1.01972,0.31273,NaN,NaN,1,1.56696,1668,1.53666,1,1.56696,4
logit_germ,Zm00001d041362,3,114251086,0.0262,0.87144,1.57E-05,0.0262,0.87144,NaN,NaN,1,0.04028,1668,1.53757,1,0.04028,4
logit_germ,Zm00001d041397,3,116332259,0.02289,0.87977,1.37E-05,0.02289,0.87977,NaN,NaN,1,0.03519,1668,1.53758,1,0.03519,7
logit_germ,Zm00001d041407,3,117384325,2.10193,0.1473,0.00126,2.10193,0.1473,NaN,NaN,1,3.22786,1668,1.53566,1,3.22786,5
logit_germ,Zm00001d041443,3,120178184,0.091,0.76295,5.46E-05,0.091,0.76295,NaN,NaN,1,0.13991,1668,1.53751,1,0.13991,12
logit_germ,Zm00001d041445,3,120202716,2.51465,0.11298,0.00151,2.51465,0.11298,NaN,NaN,1,3.86069,1668,1.53528,1,3.86069,9
logit_germ,Zm00001d041471,3,122357381,0.52803,0.46754,3.16E-04,0.52803,0.46754,NaN,NaN,1,0.81164,1668,1.53711,1,0.81164,4
logit_germ,Zm00001d041484,3,123248774,3.06769,0.08005,0.00184,3.06769,0.08005,NaN,NaN,1,4.70821,1668,1.53477,1,4.70821,8
logit_germ,Zm00001d041488,3,123492706,4.63026,0.03156,0.00277,4.63026,0.03156,NaN,NaN,1,7.09977,1668,1.53334,1,7.09977,15
logit_germ,Zm00001d041489,3,123612222,0.11999,0.72909,7.19E-05,0.11999,0.72909,NaN,NaN,1,0.18449,1668,1.53749,1,0.18449,12
logit_germ,Zm00001d041491,3,123766839,0.85732,0.35463,5.14E-04,0.85732,0.35463,NaN,NaN,1,1.31753,1668,1.53681,1,1.31753,6
logit_germ,Zm00001d041504,3,124542002,0.01007,0.92009,6.04E-06,0.01007,0.92009,NaN,NaN,1,0.01548,1668,1.53759,1,0.01548,4
logit_germ,Zm00001d041511,3,125032563,3.43769,0.0639,0.00206,3.43769,0.0639,NaN,NaN,1,5.27491,1668,1.53443,1,5.27491,5
logit_germ,Zm00001d041525,3,125905151,0.0344,0.85288,2.06E-05,0.0344,0.85288,NaN,NaN,1,0.05289,1668,1.53757,1,0.05289,6
logit_germ,Zm00001d041530,3,126035934,0.0072,0.93237,4.32E-06,0.0072,0.93237,NaN,NaN,1,0.01108,1668,1.53759,1,0.01108,4
logit_germ,Zm00001d041534,3,126107908,1.70207,0.1922,0.00102,1.70207,0.1922,NaN,NaN,1,2.61443,1668,1.53603,1,2.61443,4
logit_germ,Zm00001d041548,3,126578054,0.44527,0.50468,2.67E-04,0.44527,0.50468,NaN,NaN,1,0.68446,1668,1.53719,1,0.68446,5
